dataset,method,num_train,test_f1,test_acc,test_auc,val_auc
5_hist_fig_ismale,xgboost,38,0.6559841774080217,0.6599475912114493,0.7858529664157272,0.8101851851851851
5_hist_fig_ismale,mlp,38,0.7949843207092337,0.7954041523886313,0.887314070809117,0.800925925925926
5_hist_fig_ismale,logreg,53,0.9231375492219368,0.9231702385766276,0.9748603968553872,0.8916666666666666
5_hist_fig_ismale,pca,53,0.8981488455081728,0.8985038414880712,0.9680638236259324,0.8520833333333333
5_hist_fig_ismale,knn,53,0.7355583879822593,0.739385361908613,0.8109765001032584,0.7312500000000001
5_hist_fig_ismale,xgboost,53,0.7963959303729973,0.7964011322280631,0.883087363746824,0.6958333333333334
5_hist_fig_ismale,mlp,53,0.8240579217222067,0.8249090173877881,0.9175841506384602,0.8125
5_hist_fig_ismale,logreg,74,0.929340014128717,0.9293401015228426,0.9772295282941392,0.951058201058201
5_hist_fig_ismale,pca,74,0.921810932363102,0.9218274111675128,0.9761092932509178,0.9384920634920636
5_hist_fig_ismale,knn,74,0.7747721741069388,0.7748223350253807,0.851610826421122,0.8587962962962964
5_hist_fig_ismale,xgboost,74,0.8242193703823556,0.8245685279187818,0.9052073861303258,0.900132275132275
5_hist_fig_ismale,mlp,74,0.8503503201669818,0.8503553299492386,0.9341477259047222,0.9120370370370372
5_hist_fig_ismale,logreg,103,0.9284878212289012,0.9285130718954248,0.978833928723995,0.9562757201646088
5_hist_fig_ismale,pca,103,0.9107403324367256,0.9107434640522876,0.9732281120509204,0.9539609053497942
5_hist_fig_ismale,knn,103,0.7292483514618797,0.7316176470588235,0.8332292901501559,0.8926183127572017
5_hist_fig_ismale,xgboost,103,0.7324169599224414,0.7326388888888888,0.8208063505222349,0.8143004115226337
5_hist_fig_ismale,mlp,103,0.8548649889007723,0.8549836601307189,0.934278582756632,0.9338991769547323
5_hist_fig_ismale,logreg,143,0.942132144980746,0.9421334431630972,0.9822137867113224,0.9846153846153848
5_hist_fig_ismale,pca,143,0.8947688175223588,0.8947693574958814,0.956650547294198,0.9589743589743588
5_hist_fig_ismale,knn,143,0.7710565735928853,0.771828665568369,0.8523934961147948,0.9282051282051282
5_hist_fig_ismale,xgboost,143,0.8331932165852091,0.8331960461285008,0.9147709384473834,0.8923076923076922
5_hist_fig_ismale,mlp,143,0.8918834605994858,0.8918863261943987,0.956119605427074,0.9333333333333332
5_hist_fig_ismale,logreg,198,0.9310480966303808,0.9310560299937513,0.9783090379008748,0.9763157894736842
5_hist_fig_ismale,pca,198,0.949790357179662,0.949802124557384,0.987607941135638,0.9052631578947368
5_hist_fig_ismale,knn,198,0.732038079420937,0.7396375755051031,0.8853054282937663,0.8710526315789473
5_hist_fig_ismale,xgboost,198,0.8693834735220306,0.8694022078733598,0.9452948424267666,0.9421052631578948
5_hist_fig_ismale,mlp,198,0.9310560240115234,0.9310560299937513,0.977862869637651,0.9078947368421052
5_hist_fig_ismale,logreg,275,0.9684588977731868,0.968458933107536,0.989181838322121,0.9944903581267216
5_hist_fig_ismale,pca,275,0.9525824211672712,0.9525825571549534,0.9880554804729986,0.9917355371900826
5_hist_fig_ismale,knn,275,0.7215954453970266,0.7307366638441999,0.892930760180418,0.9449035812672176
5_hist_fig_ismale,xgboost,275,0.8882258054975435,0.8882303132938189,0.955286783900611,0.9834710743801652
5_hist_fig_ismale,mlp,275,0.9481336368409012,0.9481371718882304,0.9841263126800937,0.9848484848484848
5_hist_fig_ismale,logreg,382,0.9761748824705244,0.9761750054147716,0.9943437742298428,0.9914772727272728
5_hist_fig_ismale,pca,382,0.95451483973351,0.9545159194282,0.9883753048315947,0.9730113636363636
5_hist_fig_ismale,knn,382,0.823722520524806,0.8245614035087719,0.9105048589161694,0.8671874999999999
5_hist_fig_ismale,xgboost,382,0.9124891641558052,0.9124972926142516,0.9708635788073644,0.9481534090909092
5_hist_fig_ismale,mlp,382,0.9644782557918838,0.964479098982023,0.9917658878339825,0.9701704545454544
5_hist_fig_ismale,logreg,531,0.9807516286436092,0.9807520143240824,0.995105751513398,0.9843937575030012
5_hist_fig_ismale,pca,531,0.9521037632242229,0.9521038495971352,0.9879839847910818,0.9911964785914366
5_hist_fig_ismale,knn,531,0.8064166720824939,0.8084153983885407,0.8699937444347108,0.9111644657863144
5_hist_fig_ismale,xgboost,531,0.9424729378436736,0.9424798567591764,0.9848321576931433,0.9719887955182072
5_hist_fig_ismale,mlp,531,0.9702325859119788,0.9702327663384064,0.9926161487357829,0.9559823929571828
5_hist_fig_ismale,logreg,737,0.9755982622911544,0.975598310652276,0.9936978671313348,1.0
5_hist_fig_ismale,pca,737,0.9580001038301372,0.9580009385265134,0.9913064082070644,0.9975196362133112
5_hist_fig_ismale,knn,737,0.8268880186429003,0.8277803847958705,0.911992109506798,0.9458453906572964
5_hist_fig_ismale,xgboost,737,0.9396995885242624,0.9396996715157204,0.9835722626878898,0.9909053327821412
5_hist_fig_ismale,mlp,737,0.9716093838522488,0.9716095729704364,0.9932596532032228,0.9987598181066556
5_hist_fig_ismale,logreg,1024,0.979370714058981,0.97937106918239,0.993970617869269,0.9995998399359742
5_hist_fig_ismale,pca,1024,0.9750943364701504,0.9750943396226416,0.9939627700779412,0.9975990396158464
5_hist_fig_ismale,knn,1024,0.8769553870822505,0.8769811320754717,0.9459071996143948,0.9145658263305324
5_hist_fig_ismale,xgboost,1024,0.954465149439396,0.9544654088050316,0.9885933618824168,0.9911964785914366
5_hist_fig_ismale,mlp,1024,0.9773580004858576,0.9773584905660376,0.9936369601605608,0.9995998399359745
6_hist_fig_isamerican,logreg,2,0.6430768487684229,0.6750050030018011,0.8658569913153411,1.0
6_hist_fig_isamerican,pca,2,0.4994934272947029,0.5059035421252752,0.5115183783681607,1.0
6_hist_fig_isamerican,knn,2,0.4994934272947029,0.5059035421252752,0.5058808951923444,1.0
6_hist_fig_isamerican,xgboost,2,0.3332221614489707,0.4998999399639784,0.5,0.5
6_hist_fig_isamerican,mlp,2,0.4340614575382674,0.5077046227736642,0.5208026365069648,1.0
6_hist_fig_isamerican,logreg,3,0.4563704635253615,0.5604483586869495,0.9027444533689404,1.0
6_hist_fig_isamerican,pca,3,0.3691344584554727,0.515812650120096,0.7725599214359479,1.0
6_hist_fig_isamerican,knn,3,0.5377621816365842,0.6012810248198559,0.6012810248198559,1.0
6_hist_fig_isamerican,xgboost,3,0.3333333333333333,0.5,0.5,0.5
6_hist_fig_isamerican,mlp,3,0.6673617767246417,0.6687349879903923,0.7255984130779403,1.0
6_hist_fig_isamerican,logreg,4,0.6774534365159113,0.6902902902902903,0.847276299213179,1.0
6_hist_fig_isamerican,pca,4,0.3389795804312724,0.5025025025025025,0.7378274265387479,1.0
6_hist_fig_isamerican,knn,4,0.5923951450128075,0.6396396396396397,0.6395714889893492,0.625
6_hist_fig_isamerican,xgboost,4,0.3332221169380806,0.4998998998998999,0.5,0.5
6_hist_fig_isamerican,mlp,4,0.7603960534343609,0.7623623623623623,0.8721266159904295,0.75
6_hist_fig_isamerican,logreg,5,0.7262411762657546,0.7430917100520624,0.952521479920879,1.0
6_hist_fig_isamerican,pca,5,0.3594897591803661,0.5120144173007609,0.807726821244364,1.0
6_hist_fig_isamerican,knn,5,0.5441258554522744,0.6087304765718863,0.6087304765718863,0.5833333333333334
6_hist_fig_isamerican,xgboost,5,0.3333333333333333,0.5,0.5,0.5
6_hist_fig_isamerican,mlp,5,0.7473437313126183,0.7474969963956748,0.8578504056690215,0.3333333333333333
6_hist_fig_isamerican,logreg,7,0.8151487736145486,0.8201121794871795,0.9554699377979128,0.9166666666666666
6_hist_fig_isamerican,pca,7,0.7648000890908754,0.7686298076923077,0.8567063070142997,1.0
6_hist_fig_isamerican,knn,7,0.670360109078761,0.6812900641025641,0.7020147299782216,0.625
6_hist_fig_isamerican,xgboost,7,0.3333333333333333,0.5,0.5,0.5
6_hist_fig_isamerican,mlp,7,0.8626645791429942,0.8627804487179487,0.919421876284106,0.75
6_hist_fig_isamerican,logreg,10,0.830613293075942,0.8306273802365204,0.9103932001934903,1.0
6_hist_fig_isamerican,pca,10,0.7179491885730018,0.7271998396472239,0.8490973928611032,1.0
6_hist_fig_isamerican,knn,10,0.730516269334209,0.7328121868109841,0.7577863023561157,0.86
6_hist_fig_isamerican,xgboost,10,0.556292688732473,0.5582281018240128,0.6052181347458349,0.8
6_hist_fig_isamerican,mlp,10,0.7282457468997,0.7290038083784326,0.8338243447600895,0.84
6_hist_fig_isamerican,logreg,14,0.8615412954524723,0.8619859578736209,0.9392684750044908,1.0
6_hist_fig_isamerican,pca,14,0.7299732078940397,0.7317953861584754,0.8525846688544941,1.0
6_hist_fig_isamerican,knn,14,0.6614815107381916,0.683851554663992,0.7822042167507223,0.875
6_hist_fig_isamerican,xgboost,14,0.718772902408474,0.7189568706118356,0.8118069277765867,0.8333333333333334
6_hist_fig_isamerican,mlp,14,0.83996060548902,0.8401203610832497,0.9132667777964496,1.0
6_hist_fig_isamerican,logreg,20,0.8450489497754186,0.8455513155252059,0.931181536108274,1.0
6_hist_fig_isamerican,pca,20,0.733448203641084,0.7344848363125126,0.8624142209658239,1.0
6_hist_fig_isamerican,knn,20,0.8612265568997481,0.8618196424984936,0.9144796139156868,0.9791666666666666
6_hist_fig_isamerican,xgboost,20,0.7134849767353193,0.7135971078529826,0.8088952838271527,0.9583333333333334
6_hist_fig_isamerican,mlp,20,0.8377442963534183,0.8379192608957622,0.9250756339943949,1.0
6_hist_fig_isamerican,logreg,28,0.8732595204620867,0.8732649366324683,0.9468380678277224,1.0
6_hist_fig_isamerican,pca,28,0.7488961957086135,0.7489438744719372,0.8637755737967628,1.0
6_hist_fig_isamerican,knn,28,0.7494992306504873,0.7596057131361899,0.9098169872007588,0.9722222222222224
6_hist_fig_isamerican,xgboost,28,0.7978256807778019,0.7978273989136995,0.8709540428411174,0.8611111111111112
6_hist_fig_isamerican,mlp,28,0.8547561833895161,0.8547575940454637,0.9338754975549192,1.0
6_hist_fig_isamerican,logreg,38,0.893127097788636,0.8931667002620439,0.9619101949005994,1.0
6_hist_fig_isamerican,pca,38,0.833405639264806,0.835920177383592,0.9492354799703554,1.0
6_hist_fig_isamerican,knn,38,0.5767118906702263,0.6303164684539407,0.8801017572258845,0.9652777777777776
6_hist_fig_isamerican,xgboost,38,0.7985431305826622,0.7990324531344487,0.8772098594479333,0.8449074074074074
6_hist_fig_isamerican,mlp,38,0.8677564730425608,0.8677685950413223,0.9426739998179716,0.9537037037037038
6_hist_fig_isamerican,logreg,53,0.9028695476426406,0.9029518803073192,0.9663121109519404,1.0
6_hist_fig_isamerican,pca,53,0.813309873708939,0.8162151233319854,0.935156217680672,1.0
6_hist_fig_isamerican,knn,53,0.7494401915834289,0.7598059037606146,0.8960020955801017,0.953125
6_hist_fig_isamerican,xgboost,53,0.8193073482030773,0.8194500606550749,0.91079657061325,0.9916666666666668
6_hist_fig_isamerican,mlp,53,0.8709984368788662,0.8710068742418116,0.9473286013817812,0.9916666666666668
6_hist_fig_isamerican,logreg,74,0.9056614882354964,0.9057868020304568,0.9702020446886872,0.9814814814814816
6_hist_fig_isamerican,pca,74,0.8685691127729696,0.869238578680203,0.9591103490060696,1.0
6_hist_fig_isamerican,knn,74,0.7577677316776362,0.7673096446700508,0.9274919499081944,0.9623015873015872
6_hist_fig_isamerican,xgboost,74,0.8475518100523846,0.8477157360406091,0.9219760332696452,0.9953703703703703
6_hist_fig_isamerican,mlp,74,0.862286499218654,0.8625380710659899,0.9492315679035922,0.9861111111111112
6_hist_fig_isamerican,logreg,103,0.912376131366718,0.912377450980392,0.9647796720812508,0.9794238683127572
6_hist_fig_isamerican,pca,103,0.9187077938071664,0.9187091503267972,0.9697230165214236,0.9683641975308642
6_hist_fig_isamerican,knn,103,0.7180015346377102,0.7348856209150327,0.9062963063084712,0.930812757201646
6_hist_fig_isamerican,xgboost,103,0.8531421839045981,0.8531454248366013,0.9343156278034088,0.9459876543209876
6_hist_fig_isamerican,mlp,103,0.9033896160507684,0.903390522875817,0.9618027187726944,0.9526748971193416
6_hist_fig_isamerican,logreg,143,0.9168028107396938,0.9168039538714992,0.9700872780221956,0.9846153846153846
6_hist_fig_isamerican,pca,143,0.9099819388833736,0.91000823723229,0.9674776902637814,0.9897435897435898
6_hist_fig_isamerican,knn,143,0.8404078144242019,0.842668863261944,0.9418596603600498,0.976923076923077
6_hist_fig_isamerican,xgboost,143,0.878500741283557,0.878500823723229,0.9459904898642688,0.9435897435897436
6_hist_fig_isamerican,mlp,143,0.9157270362576684,0.9157742998352554,0.9687641641041228,0.958974358974359
6_hist_fig_isamerican,logreg,198,0.9408083694382576,0.9408456571547594,0.979235908649174,0.968421052631579
6_hist_fig_isamerican,pca,198,0.91581825012395,0.9158508644032494,0.9656351520199916,0.9526315789473684
6_hist_fig_isamerican,knn,198,0.8731192122178845,0.873776296604874,0.9502774017770372,0.9855263157894736
6_hist_fig_isamerican,xgboost,198,0.9175040845240788,0.9175171839200168,0.9691779466888796,0.986842105263158
6_hist_fig_isamerican,mlp,198,0.9264280708104888,0.9264736513226411,0.9752075524087186,0.9763157894736842
6_hist_fig_isamerican,logreg,275,0.9430045048542262,0.943056731583404,0.9808031626923897,0.9986225895316804
6_hist_fig_isamerican,pca,275,0.9226538365560454,0.9227349703640982,0.9696960626229152,0.9958677685950412
6_hist_fig_isamerican,knn,275,0.8772982318012876,0.8778577476714648,0.9572813012408578,0.9882920110192838
6_hist_fig_isamerican,xgboost,275,0.929241959370641,0.9292972057578324,0.9746017418037928,0.9917355371900828
6_hist_fig_isamerican,mlp,275,0.933061414837136,0.933107535986452,0.9764214083990016,0.9944903581267218
6_hist_fig_isamerican,logreg,382,0.9482067066639572,0.9482347844920944,0.9818395803325544,0.9943181818181818
6_hist_fig_isamerican,pca,382,0.9154775821481456,0.9155295646523716,0.9665945291313548,1.0
6_hist_fig_isamerican,knn,382,0.8926597817826629,0.8930041152263375,0.9590549901560692,0.96484375
6_hist_fig_isamerican,xgboost,382,0.9115706946420162,0.9116309291747888,0.9698622975576696,0.9786931818181818
6_hist_fig_isamerican,mlp,382,0.923022927282946,0.9231102447476716,0.9738854366119164,0.990056818181818
6_hist_fig_isamerican,logreg,531,0.9471662264052624,0.9471799462846912,0.9839926055291024,0.963985594237695
6_hist_fig_isamerican,pca,531,0.9375419087623412,0.9375559534467324,0.9796497765068058,0.9687875150060024
6_hist_fig_isamerican,knn,531,0.9003895458311365,0.900626678603402,0.9649476952990688,0.9543817527010804
6_hist_fig_isamerican,xgboost,531,0.9370708735835336,0.9371083258728736,0.9809044962326348,0.9727891156462584
6_hist_fig_isamerican,mlp,531,0.9480652010753948,0.9480752014324082,0.9812389145051368,0.9559823929571828
6_hist_fig_isamerican,logreg,737,0.952103242388505,0.952135147817926,0.986832001772234,0.9987598181066556
6_hist_fig_isamerican,pca,737,0.9326580200358788,0.9326607226654152,0.978345185295126,0.9904919388176932
6_hist_fig_isamerican,knn,737,0.9060599488289012,0.9061473486625996,0.964373648060485,0.9890450599421248
6_hist_fig_isamerican,xgboost,737,0.9422659226146228,0.9422806194274987,0.983241950681775,0.9987598181066556
6_hist_fig_isamerican,mlp,737,0.951895153446758,0.9519005161895824,0.9819405213776832,0.9954526663910708
6_hist_fig_isamerican,logreg,1024,0.955466365547501,0.9554716981132076,0.9899267269444548,0.9987995198079233
6_hist_fig_isamerican,pca,1024,0.9459042259127672,0.9459119496855346,0.98328774863575,0.9975990396158464
6_hist_fig_isamerican,knn,1024,0.9093574359872848,0.909433962264151,0.9654574401618568,0.9873949579831932
6_hist_fig_isamerican,xgboost,1024,0.9197464975993346,0.919748427672956,0.9733653556973444,0.9867947178871548
6_hist_fig_isamerican,mlp,1024,0.9569744606365248,0.9569811320754718,0.9866336924415136,0.994797919167667
7_hist_fig_ispolitician,logreg,2,0.459350127997935,0.5303181909145487,0.5615839610463881,1.0
7_hist_fig_ispolitician,pca,2,0.3788140034663929,0.4984990994596758,0.496787826419599,1.0
7_hist_fig_ispolitician,knn,2,0.3788140034663929,0.4984990994596758,0.4985869447859208,1.0
7_hist_fig_ispolitician,xgboost,2,0.3332221614489707,0.4998999399639784,0.5,0.5
7_hist_fig_ispolitician,mlp,2,0.41292390060193,0.4882929757854712,0.482030842761444,1.0
7_hist_fig_ispolitician,logreg,3,0.4333009185326418,0.5190152121697358,0.5267789892442376,1.0
7_hist_fig_ispolitician,pca,3,0.3646275562112747,0.5064051240992794,0.5397172822325114,1.0
7_hist_fig_ispolitician,knn,3,0.4533977519039365,0.5028022417934348,0.5028022417934348,1.0
7_hist_fig_ispolitician,xgboost,3,0.3333333333333333,0.5,0.5,0.5
7_hist_fig_ispolitician,mlp,3,0.467175592793955,0.4791833466773418,0.501147274905593,1.0
7_hist_fig_ispolitician,logreg,4,0.4098658799556509,0.5143143143143143,0.5794413664692266,0.0
7_hist_fig_ispolitician,pca,4,0.5214658632581042,0.5217217217217217,0.5161580606094808,0.5
7_hist_fig_ispolitician,knn,4,0.4374145018656291,0.5209209209209209,0.5209980559537738,0.5
7_hist_fig_ispolitician,xgboost,4,0.3332221169380806,0.4998998998998999,0.5,0.5
7_hist_fig_ispolitician,mlp,4,0.4865119986361223,0.5003003003003003,0.5361431315657251,0.25
7_hist_fig_ispolitician,logreg,5,0.487174899149565,0.5334401281537845,0.5788075045280608,0.5
7_hist_fig_ispolitician,pca,5,0.4609642030857377,0.5026031237484982,0.5366576054661669,0.8333333333333334
7_hist_fig_ispolitician,knn,5,0.4566626289504971,0.5174209050861033,0.5174209050861033,0.5833333333333334
7_hist_fig_ispolitician,xgboost,5,0.3333333333333333,0.5,0.5,0.5
7_hist_fig_ispolitician,mlp,5,0.4598013326874319,0.4855826992390869,0.527144547826635,0.1666666666666666
7_hist_fig_ispolitician,logreg,7,0.5600542563947064,0.5645032051282052,0.5903864452354536,0.9166666666666666
7_hist_fig_ispolitician,pca,7,0.4263117339116481,0.5218349358974359,0.5535117405797995,1.0
7_hist_fig_ispolitician,knn,7,0.5394453805179104,0.5394631410256411,0.539463141025641,0.75
7_hist_fig_ispolitician,xgboost,7,0.3333333333333333,0.5,0.5,0.5
7_hist_fig_ispolitician,mlp,7,0.5605610465719766,0.561698717948718,0.5907519338634122,0.8333333333333334
7_hist_fig_ispolitician,logreg,10,0.5629056147467075,0.5636400080176388,0.5845443091475654,0.56
7_hist_fig_ispolitician,pca,10,0.5429442171181856,0.5478051713770294,0.5522644326343144,0.76
7_hist_fig_ispolitician,knn,10,0.3507976596877902,0.5065143315293646,0.4731097318936187,0.58
7_hist_fig_ispolitician,xgboost,10,0.5267228937188365,0.5267588695129285,0.5208956003426259,0.8
7_hist_fig_ispolitician,mlp,10,0.5498995208943382,0.5552214872719984,0.5604046906965494,0.48
7_hist_fig_ispolitician,logreg,14,0.6152027239027269,0.6170511534603812,0.659022630942884,0.5833333333333334
7_hist_fig_ispolitician,pca,14,0.5331288282901347,0.5336008024072216,0.5440688180517004,0.6666666666666666
7_hist_fig_ispolitician,knn,14,0.4441071912333327,0.5261785356068205,0.5627705408208796,0.6666666666666666
7_hist_fig_ispolitician,xgboost,14,0.3332218938479206,0.4998996990972918,0.5,0.5
7_hist_fig_ispolitician,mlp,14,0.5930968270144878,0.5941825476429288,0.631826095410649,0.5833333333333334
7_hist_fig_ispolitician,logreg,20,0.5857116261778498,0.5997188190399678,0.6483462980084259,0.5833333333333334
7_hist_fig_ispolitician,pca,20,0.5365896684938474,0.5689897569793131,0.6370886519158192,0.625
7_hist_fig_ispolitician,knn,20,0.4191363072938509,0.5121510343442458,0.5628880326448421,0.5833333333333334
7_hist_fig_ispolitician,xgboost,20,0.333221759563708,0.4998995782285599,0.5,0.5
7_hist_fig_ispolitician,mlp,20,0.5838518970715133,0.5844547097810805,0.6144587994404295,0.5
7_hist_fig_ispolitician,logreg,28,0.6433278575435933,0.6433313216656609,0.6870107208010735,0.5555555555555556
7_hist_fig_ispolitician,pca,28,0.5364748333731365,0.5429491048078857,0.5651848338623859,0.5972222222222222
7_hist_fig_ispolitician,knn,28,0.4491402932556656,0.5349024341178837,0.6238280042281039,0.5833333333333334
7_hist_fig_ispolitician,xgboost,28,0.5003766841048073,0.5023134178233756,0.5391338376194414,0.5833333333333334
7_hist_fig_ispolitician,mlp,28,0.6352742896456145,0.6352846509756588,0.6634280340126034,0.5833333333333334
7_hist_fig_ispolitician,logreg,38,0.6593245235831389,0.6597460189477928,0.7098888650518131,0.8287037037037038
7_hist_fig_ispolitician,pca,38,0.6492671634694791,0.6498689780286233,0.707243274694127,0.7083333333333334
7_hist_fig_ispolitician,knn,38,0.611428094163437,0.6121749647248539,0.6324595148938383,0.6134259259259259
7_hist_fig_ispolitician,xgboost,38,0.5567102165321108,0.5571457367466237,0.5966483987986113,0.5000000000000001
7_hist_fig_ispolitician,mlp,38,0.6481469472527248,0.6482563999193711,0.686846484898129,0.5879629629629629
7_hist_fig_ispolitician,logreg,53,0.6650520386054919,0.6678123736352608,0.7156669303038118,0.6145833333333334
7_hist_fig_ispolitician,pca,53,0.6068395913370795,0.6087747674888799,0.6550934483853028,0.6916666666666668
7_hist_fig_ispolitician,knn,53,0.5543566795645509,0.5855236554791751,0.6385841328155646,0.6291666666666668
7_hist_fig_ispolitician,xgboost,53,0.5532695548584786,0.5630812778002426,0.6344926336664035,0.6583333333333333
7_hist_fig_ispolitician,mlp,53,0.638574547753027,0.6391023048928427,0.6829792490805267,0.5687500000000001
7_hist_fig_ispolitician,logreg,74,0.6290872812641959,0.6339086294416244,0.6819759409199284,0.8015873015873015
7_hist_fig_ispolitician,pca,74,0.6219148965169395,0.6243654822335025,0.672016188905303,0.7711640211640213
7_hist_fig_ispolitician,knn,74,0.605096223164595,0.608730964467005,0.6455146237425184,0.7490079365079364
7_hist_fig_ispolitician,xgboost,74,0.6296859624593357,0.6332994923857868,0.6731771567699104,0.7083333333333334
7_hist_fig_ispolitician,mlp,74,0.6554375331859146,0.6574619289340101,0.7071173266867924,0.7043650793650794
7_hist_fig_ispolitician,logreg,103,0.6587754422878735,0.6605392156862745,0.7107610354190697,0.8395061728395062
7_hist_fig_ispolitician,pca,103,0.6513608909235163,0.6544117647058824,0.70540752555107,0.8299897119341564
7_hist_fig_ispolitician,knn,103,0.6142811572385024,0.6168300653594772,0.66454533712995,0.7118055555555555
7_hist_fig_ispolitician,xgboost,103,0.626048409577428,0.6309232026143791,0.6790880210335768,0.7034465020576132
7_hist_fig_ispolitician,mlp,103,0.6603143714184344,0.6625816993464052,0.7067122787976846,0.8320473251028807
7_hist_fig_ispolitician,logreg,143,0.6594363016056787,0.66000823723229,0.7110893400443481,0.7025641025641026
7_hist_fig_ispolitician,pca,143,0.6465095426374665,0.6474464579901154,0.6894903534817574,0.764102564102564
7_hist_fig_ispolitician,knn,143,0.6125142664396235,0.6147034596375618,0.6532243098773507,0.6897435897435897
7_hist_fig_ispolitician,xgboost,143,0.6301239322740348,0.6328253706754531,0.6835121685769265,0.7435897435897436
